nb	nn

vedlegg 1, og med fratrekk av inntektene fra Svalbard som går inn på de øvrige departementers budsjetter, jf.	vedlegg 1. Inntektene frå Svalbard som går inn på budsjetta til dei andre departementa er trekte frå, jf.	2
Regjeringens argument for en vurderingsplikt, er at færre barn skal ha behov for vedtak om særskilt språkopplæring ved skolestart (jf.	Regjeringa sitt argument for ei vurderingsplikt er at færre barn skal ha behov for vedtak om særskild språkopplæring ved skulestart (jf.	2
Regjeringens argument for en vurderingsplikt, er at færre barn skal ha behov for vedtak om særskilt språkopplæring ved skolestart (jf.	Regjeringa sitt argument for ei vurderingsplikt, er at færre barn skal ha behov for vedtak om særskilt språkopplæring ved skulestart (jf.	2
De fleste teatre og festspill og flere festivaler er helt avhengige av til dels betydelige offentlige tilskudd dersom de skal kunne opprettholde dagens aktivitet.	Dei fleste teater og festspel og fleire festivalar er heilt avhengige av til dels monalege offentlege tilskot om dei skal kunne halde oppe aktiviteten som i dag.	2
Også Roma-traktaten slår fast at denne handelen ikke er en del av EUs felles politikk, men at beslutninger om eksport av forsvarsmateriell tas på nasjonalt grunnlag.	Roma-traktaten slår fast at denne handelen ikkje er ein del av den felles EU-politikken, men at avgjerder om eksport av forsvarsmateriell skal takast på nasjonalt grunnlag.	2
Det må fremgå av begrunnelsen at det er foretatt en vurdering av vedkommendes avhengighet som bygger på et tilstrekkelig bredt og oppdatert grunnlag.	Det må gå fram av grunngivinga at det er gjort ei vurdering av avhengigheita hos vedkommande som bygger på eit tilstrekkeleg breitt og oppdatert grunnlag.	2
Stortinget blir bedt om å gjøre vedtak til lov om midlertidig endring i pengespilloven (gave til Norges idrettsforbund og olympiske og paralympiske komité) i samsvar med et vedlagt forslag.	Stortinget blir bedt om å gjere vedtak til lov om endringar i pengespilloven (endring av tippenøkkelen m.m.) i samsvar med eit vedlagt forslag.	2
Det er advokatens oppgave å formidle all informasjon videre til deg	Det er oppgåva til advokaten å formidle all informasjon vidare til deg.	2
Det var ikke nødvendig å be en sakkyndig spesialist vurdere saken, ettersom sykehusets uttalelse var tilstrekkelig.	Det var ikkje nødvendig å be ein sakkunnig spesialist vurdere saka, ettersom uttalen frå sjukehuset var tilstrekkeleg.	2
Den fysiske volden var begrenset, mens den psykiske mishandlingen i form av nedsettende kommentarer og nærmest total kontroll over ektefellens liv var alvorlig.	Den fysiske valden var avgrensa, medan den psykiske mishandlinga i form av nedsettande kommentarar og nærmast total kontroll over livet til ektefellen var alvorleg.	2
Kristiania var ikke forberedt på å ta imot alle de institusjoner som fulgte med byens stilling som hovedstad i det selvstendige Norge.	Kristiania var ikkje klar til å ta imot alle dei institusjonane som følgde med stillinga som hovudstad i det sjølvstendige Noreg.	2
Forutsetningen om beslag eller sikkerhetsstillelse har sammenheng med unntaket i bestemmelsens andre ledd om at inndragningssak kan rettes mot lovbryteren eller besitteren der eieren er ukjent eller er uten kjent oppholdssted i Norge.	Føresetnaden om beslag eller sikkerheitsstilling har samanheng med unntaket i andre ledd i føresegna, om at inndragingssak kan rettast mot lovbrytaren eller innehavaren der eigaren er ukjend eller utan kjend opphaldsstad i Noreg.	2
Blant annet er informasjonsutveksling og nettverksbygging vedrørende EUs politikk og relevante EU-direktiver på området et nyttig samarbeidsfelt for Norge.	Mellom anna er informasjonsutveksling og nettverksbygging i samband med EU sin politikk og relevante EU-direktiv på området eit nyttig samarbeidsfelt for Noreg.	2
Det er definert tre landgrupper som er retningsgivende for Utenriksdepartementets vurdering av hvem som kan motta forsvarsmateriell fra Norge.	Det er definert tre landgrupper som er retningsgivande for Utanriksdepartementet i vurderinga av kven som kan ta imot forsvarsmateriell frå Noreg.	2
Pasienter som driver trening eller går tur som et ledd i behandlingen, vil være omfattet selv om treningen foregår utenfor sykehusets lokaler, for eksempel dersom pasienten faller på isen og skader seg.	Pasientar som driv trening eller går tur som eit ledd i behandlinga, vil vere omfatta sjølv om treninga går føre seg utanfor sjukehuslokala, til dømes om pasienten fell på isen og skadar seg.	2
Høyesterett kom til at Skatteklagenemndas vedtak om ligningen av Yara International ASA for inntektsåret 2010 var gyldig.	Høgsterett kom til at vedtaket i Skatteklagenemnda om likninga av Yara International ASA for inntektsåret 2010 var gyldig.	2
På den bakgrunn mente lagmannsretten at Utlendingsnemndas avslag på hennes søknad om status som flyktning var ugyldig.	På den bakgrunnen meinte lagmannsretten at avslaget i Utlendingsnemnda på søknaden hennar om status som flyktning var ugyldig.	2
Forsvarets øvelsesvirksomhet skal bidra til å sette freds- og krigsorganisasjonen i stand til å løse de oppdrag den kan bli stilt overfor i fred, krise og krig.	Forsvaret si øvingsverksemd skal bidra til å setje freds- og krigsorganisasjonen i stand til å løyse dei oppdraga han kan bli stilt overfor i fred, krise og krig.	2
Forsvarets øvelsesvirksomhet skal bidra til å sette freds- og krigsorganisasjonen i stand til å løse de oppdrag den kan bli stilt overfor i fred, krise og krig.	Forsvaret si øvingsverksemd skal bidra til å setje freds- og krigsorganisasjonen i stand til å løyse dei oppdraga det kan bli stilt overfor i fred, krise og krig.	2
Å; trekke varig tilrettelagte arbeidsplasser (VTA) ut av NAVs helhetlige ansvar for arbeid og aktivitet, er etter kommunens oppfatning ikke fornuftig.	Å; trekke varig tilrettelagte arbeidsplasser (VTA) ut av NAV sitt heilheitlege ansvar for arbeid og aktivitet, er etter kommunen si oppfatning ikkje fornuftig.	2
Høyesterett kom etter en konkret vurdering til at det ikke var sannsynlighetsovervekt for at dette hadde skjedd som følge av uforsiktig opptreden fra BankID-innehaverens side.	Høgsterett kom etter ei konkret vurdering til at det ikkje var sannsynsovervekt for at det hadde skjedd som følge av at innehavaren av BankID-en hadde opptredd uforsiktig.	2
Koplingen mellom planen, anbefalte tiltak og handlingsprogrammet for gjennomføring av planen, som fylket etter lovens § 8-1 er pliktet til å utarbeide, er særlig viktig.	Koplinga mellom planen, anbefalte tiltak og handlingsprogrammet for gjennomføring av planen, som fylket etter lova § 8-1 er plikta til å utarbeide, er særleg viktig.	2
Dette skaper samhold og forankrer den enkeltes identitet i et større fellesskap og i en historisk sammenheng.	Dette skaper samhald og forankrar identiteten til den enkelte i ein større fellesskap og i ein historisk samanheng.	2
Tjenesten skal bidra i analyser av fremtidige kompetansebehov og utvikling av innholdet i utdanningene, slik at disse er i godt samsvar med tjenestenes behov.	Tenesta skal vere med på analysar av framtidige kompetansebehov og utvikling av innhaldet i utdanningane, slik at desse er i godt samsvar med det tenestene treng.	2
Kapittel VI inneholder bestemmelser om myndighet til å foreta endringer i forordningens vedlegg og rapporteringsplikter for de europeiske standardiseringsorganisasjonene, mens kapittel VII gir regler om oppdateringer i gjeldende rettsakter og ikrafttredelse.	Kapittel VI inneheld føresegner om myndigheit til å gjere endringar i vedlegga i forordninga og rapporteringsplikter for dei europeiske standardiseringsorganisasjonane, medan kapittel VII har reglar om oppdateringar i gjeldande rettsakter og ikrafttreding.	2
Etter Høyesteretts syn var det ikke grunnlag for straffrihet på grunn av nødrett eller bortfall av straff på grunn av foreldelse.	Høgsterett meinte det ikkje var grunnlag for straffridom på grunn av nødrett eller bortfall av straff på grunn av forelding.	2
Arbeidet med økonomiske og miljømessige spørsmål er en del av OSSEs brede tilnærming til konfliktforebygging.	Arbeidet med økonomiske og miljømessige spørsmål er ein del av den breie tilnærminga OSSE har til konfliktførebygging.	2
Den politiske situasjonen har påvirket sendelagets arbeid, særlig innen områder som utdanning, beskyttelse av menneskerettighetene og demokratibygging.	Den politiske situasjonen har påverka arbeidet til sendelaget, særleg på vanskelege område som utdanning, vern av menneskerettane og demokratibygging.	2
Organisasjonens bidrag ligger særlig i å yte støtte til spesialiserte organisasjoner og deltakerlandene i deres arbeid med å styrke kampen mot denne formen for kriminalitet, blant annet gjennom nettverksbygging, informasjonsutveksling og kapasitetsoppbygging.	Tilskotet frå organisasjonen ligg særleg i å yte støtte til spesialiserte organisasjonar og deltakarlanda i arbeidet deira med å styrkje kampen mot denne forma for kriminalitet, mellom anna ved nettverksbygging, informasjonsutveksling og kapasitetsbygging.	2
Høyesterett kom ut fra dette til at tiltaltes handlinger ikke rammes av bestemmelsene i straffeloven § 266 om hensynsløs atferd, eller § 266 a om alvorlig personforfølgelse.	Høgsterett kom ut frå det til at handlingane ikkje blir ramma av føresegnene i straffelova § 266 om omsynslaus åtferd, eller § 266 a om alvorleg personforfølging.	2
De skal tilegne seg innsikt i skole- og barnehagehistorie, i utdanningssystemets oppgaver og virkemåte og i viktige prinsipper for organisering og ledelse.	Dei skal tileigne seg innsikt i skole- og barnehagehistorie, i oppgåver og verkemåte i utdanningssystemet og i viktige prinsipp for organisering og leiing.	2
Der FNs budskap er samkjørt og unisont på tvers av organisasjonene og enhetene i sekretariatet, forventes det at FNs innsats samordnes bedre gjennom gode systemer og kompetent ledelse.	Der FN har ein samkøyrd og unison bodskap på tvers av organisasjonane og einingane i sekretariatet, er det venta at FN-innsatsen vert samordna betre gjennom gode system og kompetent leiing.	2
bestemmelsens formål kunne gi veiledning.	målet med føresegna kunne gi rettleiing.	2
Et tema i forhandlingene med Norsk Fysioterapeutforbund er omlegging av finansieringsordningen, slik at det kommunale driftstilskuddet skal utgjøre en større del av fysioterapeutenes omsetning.	Eit tema i forhandlingane med Norsk Fysioterapeutforbund er omlegging av finansieringsordninga, slik at det kommunale driftstilskotet skal utgjere ein større del av fysioterapeutane si omsetjing.	2
Selv om prisreguleringen i dag bare omfatter mindre enn 10 % av omsatte landbrukseiendommer, er det likevel grunn til å anta at konsesjonslovens bestemmelser om verdsetting har vært toneangivende for øvrige prissetting.	Sjølv om prisreguleringa i dag berre omfattar mindre enn 10 % av omsatte landbrukseigedomar, er det likevel grunn til å tru at konsesjonslova sine bestemmelsar om verdsetting har vore toneangjevande for øvrig prissetjing.	2
Høyesterett var imidlertid enig med lagmannsrettens flertall i at det som her hadde skjedd, ikke var en slik vennetjeneste eller håndsrekning.	Høgsterett var likevel einig med fleirtalet i lagmannsretten i at det som her hadde skjedd, ikkje var ei slik venneteneste eller handsrekking.	2
Riksrevisjonens undersøkelse viser at pasienters tilgang til kliniske behandlingsstudier ikke er god nok, at kliniske behandlingsstudier ikke er tilstrekkelig integrert i pasientbehandlingen og at mange styrer i helseforetak og regionale helseforetak har liten oppmerksomhet rettet mot forskning.	Riksrevisjonen si undersøking viser at pasientane sin tilgang til kliniske behandlingsstudiar ikkje er god nok, at kliniske behandlingsstudiar ikkje er tilstrekkeleg integrerte i pasientbehandlinga og at mange styrer i helseføretak og regionale helseføretak har lita merksemd retta mot forsking.	2
Pasientenes rett til nødvendig informasjon må sikres i utprøvende behandling.	Pasientane sin rett til nødvendig informasjon må sikrast i utprøvande behandling.	2
De regionale helseforetakenes arbeid med å modernisere journalløsningene er viktig for å tilrettelegge for helhetlig samhandling.	Dei regionale helseføretaka sitt arbeid med å modernisere journalløysingane er viktig for å leggje til rette for heilskapleg samhandling.	2
Foretaksmøtet pekte på viktigheten av de regionale helseforetakenes bidrag i det nasjonale arbeidet med standardisering, arkitekturprinsipper og IKT-infrastruktur for sikker samhandling.	Føretaksmøtet peikte på viktigheita av bidraga frå dei regionale helseføretaka i det nasjonale arbeidet med standardisering, arkitekturprinsipp og IKT-infrastruktur for sikker samhandling.	2
Regjeringen legger vekt på å bedre barnevernets evne til å sette inn egnede hjelpe- og omsorgstiltak for barn som blir utsatt for omsorgssvikt og mishandling.	Regjeringa legg vekt på å betre barnevernstenesta si evne til å setje inn eigna hjelpe- og omsorgstiltak for barn som vert utsette for omsorgssvikt og mishandling.	2
Barn og unges oppvekst og levekår har stor innvirkning på deres fysiske, psykiske og sosiale utvikling og helse.	Oppvekst og levekår for barn og unge har stor innverknad på deira fysiske, psykiske og sosiale utvikling.	2
Barnehagen skal i samarbeid og forståelse med hjemmet ivareta barnas behov for omsorg og lek, og fremme læring og danning som grunnlag for allsidig utvikling.	Barnehagen skal i samarbeid og forståing med heimen ta i vare barna sitt behov for omsorg og leik, og fremje læring og danning som grunnlag for allsidig utvikling.	2
Minerallovens formål er å fremme og sikre samfunnsmessig forsvarlig forvaltning og bruk av mineralressursene i samsvar med prinsippet om en bærekraftig utvikling.	Føremålet til mineral ova er å fremje og sikre samfunnsmessig forsvarleg forvaltning og bruk av mineralressursane i samsvar med prinsippet om ei berekraftig utvikling.	2
Minerallovens formål er å fremme og sikre samfunnsmessig forsvarlig forvaltning og bruk av mineralressursene i samsvar med prinsippet om en bærekraftig utvikling.	Føremålet til minerallova er å fremje og sikre samfunnsmessig forsvarleg forvaltning og bruk av mineralressursane i samsvar med prinsippet om ei berekraftig utvikling.	2
om våpenanskaffelsen er i konflikt med mottakerlandets legitime forsvarsbehov eller kan være til alvorlig hinder for bærekraftig utvikling.	om våpenkjøpet er i konflikt med det legitime forsvarsbehovet i mottakarlandet eller kan vere til alvorleg hinder for berekraftig utvikling.	2
Norge skal jobbe for at FNs nye høynivåforum for bærekraftig utvikling (HLPF) blir et viktig instrument for å oppnå bærekraftig utvikling.	Noreg skal arbeide for at FNs nye høgnivåforum for berekraftig utvikling (HLPF) vert eit viktig instrument for å oppnå berekraftig utvikling.	2
