forvaltningslovens § 17, hos Rauma kommune, Møre og Romsdal fylkeskommune, Fylkesmannen i Møre og Romsdal, Statens vegvesen, NVE, Rauma Energi AS og aktuelle naboer.	forvaltningslova § 17, hos Rauma kommune, Fylkesmannen i Møre og Romsdal, Møre og Romsdal fylkeskommune, NVE, Statens vegvesen og aktuelle private parter.	2
Minerallovens formål er å fremme og sikre samfunnsmessig forsvarlig forvaltning og bruk av mineralressursene i samsvar med prinsippet om en bærekraftig utvikling.	Føremålet til minerallova er å fremje og sikre samfunnsmessig forsvarleg forvaltning og bruk av mineralressursane i samsvar med prinsippet om ei berekraftig utvikling.	2
forvaltningslovens § 17, hos Strand kommune, Rogaland fylkeskommune, Fylkesmannen i Rogaland, Statens vegvesen, NVE, Lyse Elnett AS og andre aktuelle naboer.	forvaltningslova § 17, hos Fyresdal kommune, Fylkesmannen i Vestfold og Telemark, Telemark fylkeskommune, Statens vegvesen, NVE, Fyresdal aeroklubb og aktuelle naboer.	2
her har Servicekontoret i planen for 2014-2017 satt seg mål knyttet til tilgjengelighet på telefon, plassering i Forbrukerrådets tester av kommunal service og kvalitetsvurdering av nettside, Difis kriterier, mens byggesaksavdelingen har mål knyttet til saksbehandlingstid og klagesaker som får medhold av overordnet myndighet (Hamar)	har Servicekontoret i planen for 2014-2017 sett seg mål knytt til tilgjenge på telefon, plassering i Forbrukarrådet sine testar av kommunal service og kvalitetsvurdering av nettside, Difi sine kriterium, med byggjesaksavdelinga har mål knytt til saksbehandlingstid og klagesaker som får medhald av overordna styresmakt (Hamar)	2
Etter forskrift til mineralloven § 2-1 tredje ledd skal den økonomiske sikkerheten være tilstrekkelig til å dekke tiltakshavers sikrings- og oppryddingsplikt. DMF finner etter en konkret vurdering av tiltaket at Tiltakshaver skal pålegges å stille finansiel sikkerhet med NOK 320 000 for oppfyllelsen av nødvendige sikrings- og oppryddingstiltak etter mineral oven §§ 49 og 50, jf.	Etter forskrift til minerallova § 2-1 tredje ledd skal den økonomiske sikkerheita vere tilstrekkeleg til å dekkje Tiltakshavaren si sikrings- og oppryddingsplikt.Etter ei konkret vurdering av tiltaket finn DMF at Tiltakshavaren skal påleggjast å stille finansiel sikkerheit på NOK 320 000 for å sikre at nødvendige sikrings- og oppryddingstiltak blir gjennomførte etter mineral ova §§ 49 og 50, jf.	2
Legers reservasjonsmulighet skal ikke være til hinder for befolkningens lovbestemte rettigheter.	Legers reservasjonsmoglegheit skal ikkje være til hinder for befolkningas lovbestemte rettigheter.	1
Innenfor departementets tilskudd til Norges forskningsråd settes det av midler til økt forsk­ningsaktivitet knyttet til fjordøkologi i Porsangerfjorden og Hardangerfjorden, med en samlet ramme på 15 mill.	Regjeringa foreslår at det innanfor tilskottet til Noregs forskingsråd blir sett av midlar til auka forskingsaktivitet knytt til fjordøkologi i Porsangerfjorden og Hardangerfjorden, med ei samla ramme på 15 mill.	2
Kapittel VI inneholder bestemmelser om myndighet til å foreta endringer i forordningens vedlegg og rapporteringsplikter for de europeiske standardiseringsorganisasjonene, mens kapittel VII gir regler om oppdateringer i gjeldende rettsakter og ikrafttredelse.	Kapittel VI inneheld føresegner om myndigheit til å gjere endringar i vedlegga i forordninga og rapporteringsplikter for dei europeiske standardiseringsorganisasjonane, medan kapittel VII har reglar om oppdateringar i gjeldande rettsakter og ikrafttreding.	2
Forsvarets øvelsesvirksomhet skal bidra til å sette freds- og krigsorganisasjonen i stand til å løse de oppdrag den kan bli stilt overfor i fred, krise og krig.	Forsvaret si øvingsverksemd skal bidra til å setje freds- og krigsorganisasjonen i stand til å løyse dei oppdraga han kan bli stilt overfor i fred, krise og krig.	2
Etter initiativ fra det norske formannskapet i 2004 ble det oppnevnt en ekspertgruppe for å utarbeide anbefalinger og retningslinjer for å bygge ned institusjonsomsorgen og utvikle lokalbaserte tjenester som støtter familiens evne og mulighet til å ha omsorg for sine funksjonshemmede barn.	Etter initiativ frå den norske formannskapen i Europarådet i 2004 blei det oppnemnt ei ekspertgruppe som utarbeidde tilrådingar og retningslinjer for å byggje ned institusjons­omsorga og utvikle lokalbaserte tenester som støttar opp under dei evnene familien har og dei sjansane dei har til å ha omsorg for sine funksjonshemma barn.	2
slår fast at rådsdirektivet skal gjelde på islandsk og norsk på lik linje med andre språk i Fellesskapets medlemsstater.	slår fast at europaparlaments- og rådsdirektivet skal gjelde på islandsk og norsk på lik linje med dei andre språka i medlemsstatane i Fellesskapet.	2
FNs sikkerhetsråds resolusjon 1373 (2001) pålegger medlemslandene å treffe nødvendige tiltak mot terrorisme gjennom lovgivning og kontrolltiltak på nasjonalt plan.	Tryggingsrådsresolusjon 1373 (2001) pålegg medlemslanda å treffe nødvendige tiltak mot terrorisme gjennom lovgjeving og kontrolltiltak på nasjonalt plan.	2
Som ledd i målsettingen om åpenhet omkring internasjonal våpenhandel vil et sammendrag av Stortingsmeldingen bli oversatt til engelsk og lagt ut på departementets hjemmeside (www.eksportkontroll.mfa.no).	Som ledd i målsetjinga om innsyn i internasjonal våpenhandel blir eit samandrag av stortingsmeldinga omsett til engelsk og lagt ut på heimesida til departementet (www.eksportkontroll.mfa.no).	2
I FN-fora er det økt press mot kvinners rettigheter og likestilling, særlig mot seksuell og reproduktiv helse og rettigheter (SRHR).	I FN-fora er det auka press mot kvinners rettar og likestilling, særleg mot seksuell og reproduktiv helse og rettar (SRHR).	1
Etter plan- og bygningsloven § 5-4 første ledd kan berørt statlig og regionalt organ fremme innsigelse til reguleringsplan i spørsmål som er av nasjonal eller vesentlig regional betydning, eller som av andre grunner er av vesentlig betydning for vedkommende organs saksområde.	Etter plan- og bygningslova § 5-4 første ledd kan statleg og regionalt organ fremje motsegn i spørsmål som er av nasjonal eller vesentleg regional betyding, eller av andre grunnar er av vesentleg betyding for organet sitt saksområde.	2
Drammen kommune støtter ikke forslaget om endringer i barnehageloven som omhandler vurderingsplikt av barns norskkunnskaper.	Eg støttar ikkje forslaget om endringar i barnehagelova som omhandlar vurderingsplikt av barns norskkunnskap.	1
Når det gjelder innsatsvarer som krutt og sprengstoff eller komponenter, trengs det en kunde­erklæring som bekrefter at materiellet i sin helhet skal benyttes i importørens egen produksjon, at det ikke vil bli videreeksportert separat og at det vil inngå i det ferdige produktet uten at dette fremstår som norsk.	Når det gjeld innsatsvarer som krut og sprengstoff eller komponentar, trengst det ei kundeerklæring som stadfester at materiellet heilt og fullt skal nyttast i importørens eigen produksjon, at det ikkje vil bli vidareeksportert separat og at det vil inngå i det ferdige produktet utan at dette er å rekne som norsk.	1
2 Dagens situasjon og beskrivelse av utbedringen	2 Dagens situasjon og omtale av utbygginga	1
Kommunestyret bør utarbeide og vedta egen arbeidsinstruks for den særskilte ordningen om barn og unges talsperson/barnerepresentant.	Kommunestyret bør utarbeide og vedta ein eigen arbeidsinstruks for den særskilde ordninga om barn og unge sin talsperson/barnerepresentant.	2
Ved EØ;S-komiteens beslutning nr.	Avgjerd i EØ;S-komiteen nr.	2
I lys av dette kom EMD til at fengslingen av Saadi ikke var i strid med EMK art.	I lys av dette kom EMD til at fengslinga av Saadi ikkje var i strid med EMK art.	1
Helseplattformen i Helse Midt-Norge, samordnet utvikling av de øvrige regionale helseforetakenes journalløsninger og arbeidet med helhetlig samhandling og felles samhandlingsløsninger og journalløsning for kommunene utenom Midt-Norge (Akson).	Helseplattformen i Helse Midt-Norge, samordna utvikling av dei andre regionale helseføretaka sine journalløysingar og arbeidet med heilskapleg samhandling og felles samhandlingsløysingar og journalløysing for kommunane utanom Midt-Norge (Akson).	2
Opplæringsloven § 2-12 regulerer private grunnskoler som ikke mottar statstilskudd, og bestemmelsens andre og tredje ledd lister opp hvilke bestemmelser i opplæringsloven skolene må følge.	Opplæringslova § 2-12 regulerer private grunnskolar som ikkje mottek statstilskot, og andre og tredje ledd i føresegna listar opp kva føresegner i opplæringslova skolane må følgje.	2
Leserens perspektiv ville også ha vært betydelig mer nyansert om rapporten eksempelvis innledningsvis hadde vist til at denne «superprofitten» i gjennomsnitt utgjør kr 202.000 per private barnehage.	Lesarens perspektiv ville òg ha vore betydeleg meir nyansert om rapporten til eksempel innleiingsvis hadde vist til at denne «superprofitten» i gjennomsnitt utgjer kr 202.000 per private barnehage.	1
Flere fylker har opprettet ungdommens fylkesting, som gir innspill til fylkesplanarbeidet og uttaler seg i saker som behandles på fylkesnivå.	Fleire fylke har oppretta ungdommens fylkesting, som gir innspel til fylkesplanarbeidet og uttaler seg i saker som blir behandla på fylkesnivået.	1
Fylkesmannen skal i hovedtrekk få fram hvordan en ser for seg behovet for virksomhetens tjenester vil utvikle seg de nærmeste årene og hvilke konsekvenser dette bør få med hensyn til vektlegging av mål og satsingsområder.	Institusjonen skal i hovudtrekk få fram korleis ein ser føre seg at behova for institusjonen sine tenester vil utvikle seg dei næraste åra og kva for konsekvensar dette bør få for verksemda med omsyn til vektlegging av mål- og satsingsområde.	2
Foretaksmøtet viste til at prioriteringsmålet har ført til en dreining i sykehusenes oppmerksomhet og aktivitet mot psykisk helsevern og TSB, men at det fortsatt er rom for forbedringer.	Føretaksmøtet viste til at prioriteringsmålet har ført til ei dreiing i sjukehusa si merksemd og aktivitet mot psykisk helsevern og TSB, men at det framleis er rom for betring.	2
- Foretaksmøtet ba de regionale helseforetakene om å følge opp Riksrevisjonens anbefalinger	- Føretaksmøtet bad dei regionale helseføretaka om å følgje opp Riksrevisjonen sine	2
I dagens ordning står alle bedrifter som ønsker å tilknytte seg lærlingeordningen fritt til å søke godkjenning som selvstendige lærebedrifter uten bistand fra opplæringskontor, og likevel er over 70-80 % (	I dagens ordning står alle bedrifter som ønskjer å nytte seg av lærlingeordninga, fritt til å søkje godkjenning som sjølvstendige lærebedrifter, utan hjelp frå opplæringskontor. Likevel er over 70-80 % (	1
Regjeringen beklager at OSSEs sendelag i Georgia i 2009 ble nødt til å innstille virksomheten da Russland ikke kunne godta en videreføring av sendelaget uten at det skjedde innenfor rammer som innebar en direkte eller indirekte anerkjennelse av utbryterregionene Abkhasia og Sør-Ossetia.	Regjeringa beklagar at det ikkje har vore mogeleg å få gjenoppretta eit OSSE-nærvær i Georgia. OSSE vart nøydd til å avslutte verksemda i 2009 då Russland ikkje kunne godta ei vidareføring av sendelaget utan at det skjedde innanfor rammer som innebar ei direkte eller indirekte godkjenning av utbrytarregionane Abkhasia og Sør-Ossetia.	2
3 hvor det står at en del av kommunens finansielle ressurser skal «stamme fra lokale skatter og gebyrer».	3 kor det står at ein del av kommunens finansielle ressursar skal «stamme frå lokale skattar og gebyr».	1
koordinering av regjeringens arbeid med bærekraftig utvikling	samordning av regjeringa sitt arbeid med berekraftig utvikling	2
Kostnadsdekning til institusjonene er en nøkkel til suksess, men bør ikke løses ved å legge ytterligere insentiver inn i dagens finansieringssystem.	Kostnadsdekning til institusjonane er ein nøkkel til suksess, men bør ikkje løysast ved å legga ytterlegare insentiv inn i dagens finansieringssystem.	1
Det skal arbeides målrettet for å forebygge sykehusinfeksjoner og antibiotikaresistens, antibiotikabruk skal overvåkes, og det må sikres at smittevernpersonell i regionen har nødvendig kompetanse.	Det skal arbeidast målretta for å førebyggje sjukehusinfeksjonar og antibiotikaresistens, antibiotikabruk skal overvakast, og det må sikrast at smittevernpersonell i regionen har nødvendig kompetanse.	1
Betegnelse for et tredjegenerasjons mobilnettverk, som kjennetegnes ved at den samtidig kan overføre taledata og andre datatjenester.	Nemning for eit tredjegenerasjons mobilnettverk, som har til kjennemerke at det samstundes kan overføre taledata og andre datatenester.	1
Etter- og videreutdanninger bør bli mer fleksible, for å kunne møte næringslivets behov for kompetanse.	Etter- og vidareutdanningar bør bli meir fleksible, for å kunne møte næringslivets behov for kompetanse.	1
Eksempelvis var statens kostnader i forbindelse med oppryddingen av tungolje etter hendelsen med MV Full City i overkant av 256 millioner kroner, mens statens kostnader i forbindelse med oppryddingen av diesel etter kollisjonen med KNM Helge Ingstad og Sola TS ved tilsvarende beregninger var ca.	Eksempelvis var kostnadene for staten i samband med oppryddinga av tungolje etter hendinga med MV Full City i overkant av 256 millionar kroner, medan kostnadene for staten i samband med oppryddinga av diesel etter kollisjonen med KNM Helge Ingstad og Sola TS ved tilsvarande utrekningar var ca.	2
Oversikt over vedtakene, samt vedtakene i sin helhet, er publisert på Personvernnemndas hjemmesider.	Oversikt over vedtaka, samt vedtaka i sin heilskap, er publisert på Personvernnemndas heimesider.	1
2 sier følgende om forholdet mellom den person som er satt til å inneha ordningen og administrasjonssjefens oppgaver og myndighet:	2 seier dette om forholdet mellom den personen som er sett til å ha ordninga, og administrasjonssjefens oppgåver og mynde:	1
Helseforetakenes praksis for utskriving av somatiske pasienter til kommunehelsetjenesten	Helseføretaka sin praksis for utskriving av somatiske pasientar til kommunehelsetenesta	2
EUs nordlige dimensjon gir et felles rammeverk for fremme av politisk dialog og konkret samarbeid og dekker et geografisk område langt utover de nordiske EU-land, fra det arktiske og subarktiske området til de sørlige strender i Ø;stersjøen og fra Nordvest-Russland i øst til Island og Grønland i vest.	Den nordlege dimensjonen i EU gjev eit felles rammeverk for å fremje politisk dialog og konkret samarbeid, og dekkjer eit geografisk område langt utover dei nordiske EU-landa, frå det arktiske og subarktiske området til dei sørlege strendene i Austersjøen og frå Nordvest-Russland i aust til Island og Grønland i vest.	2
desember 1999 om endring av EØ;S-avtalens vedlegg XIII (Transport)	november 1999 om endring av EØ;S-avtalens vedlegg XIII (Transport)	1
Registreringene av elfenbenslav sammenfaller derved i stor grad med skogbrukets egne kartlegginger i form av MIS-figurer.	Registreringane av elfenbeinslav fell dermed i stor grad saman med skogbrukets eigne kartleggingar i form av MIS-figurar.	1
Felles posisjoner utformes fortløpende og det holdes felles innlegg under årsmøter og møter i Verdensbankens og Det internasjonale valutafondets (IMF) utviklingskomité.	Felles posisjonar vert utforma, og det vert halde felles innlegg under årsmøte og møte i utviklingskomiteen i Verdsbanken og Det internasjonale valutafondet (IMF).	2
Departementet gir forskrifter eller pålegg i enkelttilfeller om hvem som skal regnes som bosatt i fylkeskommunen, og om refusjon av andre fylkeskommuners utgifter til videregående opplæring.	Departementet gir forskrifter eller pålegg i enkelttilfelle om kven som skal reknast som busett i fylkeskommunen, og om refusjon av utgifter andre fylkeskommunar har til vidaregåande opplæring.	2
Samiske pasienters rett og behov for tilrettelagte tjenester må etterspørres og synliggjøres fra planleggingsfasen, gjennom utredningsfasen, og når beslutninger tas.	Samiske pasientars rett og behov for tilrettelagde tenester må etterspørjast og synleggjerast frå planleggingsfasen, gjennom utgreiingsfasen, og når avgjerder blir tekne.	1
Det nordiske utenrikspolitiske samarbeidet omfatter for øvrig også administrative spørsmål knyttet til de nordiske lands utenrikstjenester.	Det nordiske utanrikspolitiske samarbeidet omfattar òg administrative spørsmål som gjeld utanrikstenestene i dei nordiske landa.	2
Basert på operatørens planer og anslag gjort av Oljedirektoratet og Gassco fremstår utbyggingen av Gina Krog-feltet som et samfunnsøkonomisk lønnsomt og tilstrekkelig robust prosjekt som kan gjennomføres samtidig som hensyn til ytre miljø og fiskeriinteresser ivaretas.	Basert på planane til operatøren og overslag frå Oljedirektoratet verkar utbygginga av Ivar Aasen-feltet som eit samfunnsøkonomisk lønnsamt og robust nok prosjekt som kan gjennomførast samtidig som omsyn til ytre miljø og fiskeriinteresser blir tatt vare på.	1
De enkelte statene kan velge å gi fritak fra kravet til søkere som har minst 10 års erfaring som leder av transportvirksomhet.	Dei einskilde statane kan velje å gje fritak frå kravet til søkjarar som har minst 10 års erfaring som leiar av transportverksemd.	1
Etter plan- og bygningsloven § 5-4 første ledd kan berørt statlig og regionalt organ fremme innsigelse i spørsmål av nasjonal eller vesentlig regional betydning, eller som av andre grunner er av vesentlig betydning for vedkommende organs saksområde.	Etter plan- og bygningslova § 5-4 første ledd kan berørt statleg organ fremje motsegn i spørsmål som er av nasjonal eller vesentleg regional betyding, eller av andre grunnar er av vesentleg betyding for vedkomande organ sitt saksområde.	2
FNs generalforsamling vedtok i desember 1991 en resolusjon som fra og med 1992 oppfordret medlemslandene på frivillig grunnlag til å rapportere årlig om sin eksport og import av tyngre konvensjonelle våpen til et eget FN-register over våpenoverføringer.	Hovudforsamlinga i FN vedtok i desember 1991 ein resolusjon som oppmoda medlemslanda til å rapportere om eksport og import av tyngre konvensjonelle våpen til eit eige FN-register for våpenoverføringar kvart år frå og med 1992.	2
Etter § 5-4 første ledd kan berørt statlig og regionalt organ fremme innsigelse til forslag til kommuneplanens arealdel og reguleringsplan i spørsmål som er av nasjonal eller vesentlig regional betydning, eller som av andre grunner er av vesentlig betydning for vedkommende organs saksområde.	Etter § 5-4 første ledd kan berørt statleg organ fremme motsegn i spørsmål som er av nasjonal eller vesentleg regional betyding, eller av andre grunnar er av vesentleg betyding for vedkomande organ sitt saksområde.	2
Regjerings målsetting er at utslipp og bruk av helse- og miljøfarlige kjemikalier ikke skal føre til helseskade eller skader på naturens evne til produksjon og selvfornyelse.	Regjeringa si målsetjing er at utslepp og bruk av helse- og miljøfarlege kjemikaliar ikkje skal føre til helseskade eller skadar på naturen si evne til produksjon og sjølvfornying.	2
Norges engasjement i Ø;stersjørådet er en viktig del av norsk nærområdepolitikk, og rådet utgjør et viktig forum for dialog og praktisk samarbeid med blant annet Russland.	Noreg sitt engasjement i Austersjørådet er ein viktig del av norsk nærområdepolitikk, og rådet utgjer eit sentralt forum for dialog og praktisk samarbeid med mellom anna Russland.	2
Ny sjef ved Forsvarets operative hovedkvarter	Ny sjef Forsvarets operative hovudkvarter	1
er en tiltakskatalog for transport og miljø som gir oversikt over en rekke miljø- og klimatiltak som kan brukes for å redusere vegtrafikkens negative virkninger i primært byer og tettsteder.	er ein tiltakskatalog for transport og miljø som gir oversikt over ei rekke miljø- og klimatiltak som kan nyttast for å redusere vegtrafikkens negative verknader i primært byar og tettstader.	1
Norge støttet dette arbeidet.. For å kunne følge opp ministerkonferansene til FNs økonomiske kommisjon for Europa (UNECE) når det gjelder temaene biologisk mangfold og naturforvaltning, ble det i 1995 startet et samarbeid mellom Europarådet og FNs miljøprogram (UNEP).	For å kunne følgje opp ministerkonferansane til FNs økonomiske kommisjon for Europa (ECE) med tema biologisk mangfald og naturforvaltning, blei det i 1995 oppretta eit samarbeid mellom Europarådet og FNs miljøprogram (UNEP).	1
Detaljregulering skal brukes for å følge opp kommuneplanens arealdel og områderegulering.	Detaljregulering skal brukast for å følgje opp arealdelen i kommuneplanen og områderegulering.	2
Utenriksdepartementets saksbehandling skal sikre at det foreligger tilfredsstillende dokumentasjon før utførselstillatelse kan innvilges.	Saksbehandlinga i Utanriksdepartementet skal sikre at det ligg føre tilfredsstillande dokumentasjon før utførselsløyve kan innvilgast.	2
OSSEs sendelag er også involvert i utviklingen av nasjonale lovverk i respektive vertsland.	OSSE-sendelaga er òg involverte i utviklinga av nasjonale lovverk i dei respektive vertslanda.	2
Norge har deltatt i en rekke internasjonale prosesser for effektivisering av FNs sanksjons­politikk og styrking av gjennomføringen av sanksjoner.	Noreg har delteke i ei rekkje internasjonale prosessar for effektivisering av sanksjonspolitikken i FN og styrking av gjennomføringa av sanksjonar.	2
Det som særkjenner grensegangssakene for jordskifteretten, sammenlignet med saker for de ordinære domstolene, er for det første at det ikke trenger være tvist om grensen.	Det som særkjenner grensegangssakene for jordskifteretten, samanlikna med saker for dei ordinære domstolane, er for det første at det ikkje treng å vere tvist om grensa.	1
I sin vurdering av fremtidsutsiktene, peker Personvernnemnda på at samfunnet stadig blir mer digitalisert, og at den raske teknologiske utviklingen kan sette den enkeltes personvern under press.	I vurderinga si av framtidsutsiktene peiker Personvernnemnda på at samfunnet stadig blir meir digitalisert, og at den raske teknologiske utviklinga kan setje personvernet til den enkelte under press.	2
(2) Instruksen skal blant annet inneholde regler om hvilke saker som skal styrebehandles og daglig leders arbeidsoppgaver og plikter overfor styret.	(2) Instruksen skal mellom anna innehalde reglar om kva saker som skal behandlast i styret, og om kva arbeidsoppgåver og plikter dagleg leiar har i høve til styret.	2
Fylkeskommunens plikt til å tilby plasser til alle søkere til helse- og sosialfag	Fylkeskommunens plikt til å tilby plassar til alle søkarar til helse- og sosialfag	1
Kommunal planstrategi skal bygge på et kunnskapsgrunnlag med sentrale utviklingstrekk og utfordringer, og synliggjøre viktige føringer som FNs bærekraftsmål, folkehelseoversikten, nasjonale og regionale føringer og ny politikk.	Kommunal planstrategi skal byggje på eit kunnskapsgrunnlag med sentrale utviklingstrekk og utfordringar, og synleggjere viktige føringer som FNs berekraftsmål, folkehelseoversikten, nasjonale og regionale føringer og ny politikk.	1
35 om utlendingers adgang til riket og deres opphold her (utlendingsloven) § 76 annet ledd, som innebærer at departementet kan gi Utlendingsdirektoratet (UDI) generelle instrukser om lovtolking, skjønnsutøving og prioritering av saker.	35 om utlendingers adgang til riket og deres opphold her (utlendingslova) § 76 andre ledd, som inneber at departementet kan gje Utlendingsdirektoratet (UDI) generelle instruksar om lovtolking, skjønnsutøving og prioritering av saker.	1
Ø;nsket om å trappe opp OSSEs innsats til støtte for tiltak for å sikre grensene mellom OSSEs deltakerland i Sentral-Asia og Afghanistan er et viktig element i vedtaket fra 2007 om OSSEs engasjement overfor Afghanistan.	Ø;nsket om å trappe opp innsatsen frå OSSE til støtte for tiltak for å sikre grensene mellom deltakarlanda i Sentral-Asia og Afghanistan er eit viktig element i vedtaket frå 2007 om OSSE-engasjementet overfor Afghanistan.	2
Riksrevisjonens undersøkelse viser til utfordringer knyttet til kapasitet og kvalitet i de polikliniske helsetjenestene for barn, unge og voksne innenfor psykisk helsevern.	Riksrevisjonen si undersøking viser til utfordringar knytt til kapasitet og kvalitet i dei polikliniske helsetenestene for barn, unge og vaksne innan psykisk helsevern.	2
Regjeringens overordnede mål for svalbardpolitikken ble vedtatt i forbindelse med behandlingen av St.meld.	Regjeringas overordna mål for svalbardpolitikken vart vedtekne i samband med behandlinga av St.meld.	1
Nye Veiers oppgave er å bidra til helhetlig og sammenhengende utbygging av trafikksikre riksveier, større kostnadseffektivitet, økt samfunnsøkonomisk lønnsomhet og styrking og utvidelse av bo- og arbeidsmarkedsregioner.	Oppgåva til Nye Veier er å bidra til heilskapleg og samanhengande utbygging av trafikksikre riksvegar, større kostnadseffektivitet, auka samfunnsøkonomisk lønnsemd og styrking og utviding av bu- og arbeidsmarknadsregionar.	2
Det er et nært samarbeid med Europarådet om å styrke det regionale samarbeidet, bistå i utviklingen av ny lovgivning og å høyne respekten for menneskerettighetene og minoritetenes rettigheter.	Det er eit nært samarbeid med Europarådet om å styrkje det regionale samarbeidet, å hjelpe til i utviklinga av ny lovgjeving og å styrkje respekten for menneskerettane og rettane til minoritetane.	2
Kommunen kan gjennom å vedta bestemmelser i kommuneplanens arealdel tilrettelegge og sørge for sammenhengende grønnstruktur, innslag av natur og grøntområder i boligområder og korte avstander til gode plasser for lek og fysisk aktivitet for barn og unge.	Kommunen kan gjennom å vedta føresegner i arealdelen av kommuneplanen leggje til rette og sørgje for samanhengande grønstruktur, innslag av natur og grøntområde i bustadområde og korte avstandar til gode plassar for leik og fysisk aktivitet for barn og unge.	2
Norge skal arbeide for en progressiv utviklingspolitisk agenda etter 2015 som fremmer fattigdomsreduksjon, rettferdig fordeling, bærekraftig utvikling, likestilling og kvinners rettigheter.	Noreg skal arbeide for ein progressiv utviklingspolitisk dagsorden etter 2015 som fremjar fattigdomsreduksjon, rettferdig fordeling, berekraftig utvikling, likestilling og kvinners rettar.	1
Nedenfor vises Miljøverndepartementets underliggende etater på sentralt	Nedanfor er vist Miljøverndepartementet sine underliggjande etatar på	2
europeiske unions vegne om den formelle flyttingen av de føderale	Den europeiske unionen om opningsmøtet i det føderale somaliske	2
Villreinnemnda har merknader til forslaget om å endre motorferdsellova § 4 a, slik at en opnar opp for at prøveordninga med catskiing og kan gjelde snøskuter og ATV med belte.	Villreinnemnda har merknader til forslaget om å endre motorferdsellova § 4 a, slik at ein opnar opp for at prøveordninga med catskiing og kan gjelde snøskuter og ATV med belte.	1
Private barnehager får i dag et pensjonstilskudd på 13 prosent av lønnsgrunnlaget i de kommunale barnehagene til tross for at de kommunale barnehagenes pensjonsutgifter utgjør cirka 18 prosent.	Private barnehagar får i dag et pensjonstilskot på 13 prosent av lønnsgrunnlaget i dei kommunale barnehagane, til tross for at dei kommunale barnehaganes pensjonsutgifter utgjer cirka 18 prosent.	1
